date,series_id,value
2021-04-19,CPIAUCSL,274.266
2021-04-19,VIXCLS,4.860
2021-04-20,DGS10,3.694
2021-04-20,DGS2,1.765
2021-04-20,CPIAUCSL,274.353
2021-04-20,VIXCLS,4.900
2021-04-21,DGS10,3.687
2021-04-21,DGS2,1.756
2021-04-21,CPIAUCSL,274.670
2021-04-21,VIXCLS,4.730
2021-04-22,DGS10,3.657
2021-04-22,DGS2,1.787
2021-04-22,CPIAUCSL,274.646
2021-04-22,VIXCLS,4.690
2021-04-23,DGS10,3.696
2021-04-23,DGS2,1.777
2021-04-23,CPIAUCSL,275.047
2021-04-23,VIXCLS,4.840
2021-04-26,DGS10,3.611
2021-04-26,DGS2,1.774
2021-04-26,CPIAUCSL,275.038
2021-04-26,VIXCLS,4.820
2021-04-27,DGS10,3.661
2021-04-27,DGS2,1.769
2021-04-27,CPIAUCSL,275.061
2021-04-27,VIXCLS,5.020
2021-04-28,DGS10,3.735
2021-04-28,DGS2,1.765
2021-04-28,CPIAUCSL,275.654
2021-04-28,VIXCLS,5.060
2021-04-29,DGS10,3.706
2021-04-29,DGS2,1.775
2021-04-29,CPIAUCSL,275.468
2021-04-29,VIXCLS,5.240
2021-04-30,DGS10,3.728
2021-04-30,DGS2,1.771
2021-04-30,CPIAUCSL,275.606
2021-04-30,VIXCLS,5.300
2021-05-03,DGS10,3.779
2021-05-03,DGS2,1.779
2021-05-03,CPIAUCSL,275.259
2021-05-03,VIXCLS,5.410
2021-05-04,DGS10,3.783
2021-05-04,DGS2,1.805
2021-05-04,CPIAUCSL,275.298
2021-05-04,VIXCLS,5.550
2021-05-05,DGS10,3.782
2021-05-05,DGS2,1.788
2021-05-05,CPIAUCSL,275.073
2021-05-05,VIXCLS,5.470
2021-05-06,DGS10,3.861
2021-05-06,DGS2,1.781
2021-05-06,CPIAUCSL,275.453
2021-05-06,VIXCLS,5.450
2021-05-07,DGS10,3.784
2021-05-07,DGS2,1.766
2021-05-07,CPIAUCSL,275.560
2021-05-07,VIXCLS,5.520
2021-05-10,DGS10,3.717
2021-05-10,DGS2,1.765
2021-05-10,CPIAUCSL,275.453
2021-05-10,VIXCLS,5.470
2021-05-11,DGS10,3.753
2021-05-11,DGS2,1.756
2021-05-11,CPIAUCSL,275.449
2021-05-11,VIXCLS,5.290
2021-05-12,DGS10,3.756
2021-05-12,DGS2,1.762
2021-05-12,CPIAUCSL,275.306
2021-05-12,VIXCLS,5.240
2021-05-13,DGS10,3.797
2021-05-13,DGS2,1.714
2021-05-13,CPIAUCSL,275.593
2021-05-13,VIXCLS,4.960
2021-05-14,DGS10,3.828
2021-05-14,DGS2,1.725
2021-05-14,CPIAUCSL,275.564
2021-05-14,VIXCLS,4.810
2021-05-17,DGS10,3.796
2021-05-17,DGS2,1.714
2021-05-17,CPIAUCSL,275.723
2021-05-17,VIXCLS,4.710
2021-05-18,DGS10,3.813
2021-05-18,DGS2,1.716
2021-05-18,CPIAUCSL,275.846
2021-05-18,VIXCLS,4.770
2021-05-19,DGS10,3.778
2021-05-19,DGS2,1.686
2021-05-19,CPIAUCSL,276.004
2021-05-19,VIXCLS,4.930
2021-05-20,DGS10,3.817
2021-05-20,DGS2,1.700
2021-05-20,CPIAUCSL,276.575
2021-05-20,VIXCLS,4.750
2021-05-21,DGS10,3.840
2021-05-21,DGS2,1.670
2021-05-21,CPIAUCSL,276.446
2021-05-21,VIXCLS,5.010
2021-05-24,DGS10,3.860
2021-05-24,DGS2,1.650
2021-05-24,CPIAUCSL,276.528
2021-05-24,VIXCLS,4.880
2021-05-25,DGS10,3.933
2021-05-25,DGS2,1.650
2021-05-25,CPIAUCSL,276.135
2021-05-25,VIXCLS,5.020
2021-05-26,DGS10,3.946
2021-05-26,DGS2,1.633
2021-05-26,CPIAUCSL,276.229
2021-05-26,VIXCLS,5.230
2021-05-27,DGS10,3.963
2021-05-27,DGS2,1.621
2021-05-27,CPIAUCSL,276.202
2021-05-27,VIXCLS,5.050
2021-05-28,DGS10,3.956
2021-05-28,DGS2,1.645
2021-05-28,CPIAUCSL,276.613
2021-05-28,VIXCLS,5.070
2021-05-31,DGS10,3.902
2021-05-31,DGS2,1.648
2021-05-31,CPIAUCSL,276.805
2021-05-31,VIXCLS,5.200
2021-06-01,DGS10,3.907
2021-06-01,DGS2,1.639
2021-06-01,CPIAUCSL,276.632
2021-06-01,VIXCLS,5.020
2021-06-02,DGS10,3.928
2021-06-02,DGS2,1.629
2021-06-02,CPIAUCSL,276.454
2021-06-02,VIXCLS,5.100
2021-06-03,DGS10,3.890
2021-06-03,DGS2,1.635
2021-06-03,CPIAUCSL,276.792
2021-06-03,VIXCLS,5.240
2021-06-04,DGS10,3.913
2021-06-04,DGS2,1.641
2021-06-04,CPIAUCSL,276.695
2021-06-04,VIXCLS,5.460
2021-06-07,DGS10,3.917
2021-06-07,DGS2,1.634
2021-06-07,CPIAUCSL,276.575
2021-06-07,VIXCLS,5.320
2021-06-08,DGS10,3.927
2021-06-08,DGS2,1.605
2021-06-08,CPIAUCSL,276.601
2021-06-08,VIXCLS,5.210
2021-06-09,DGS10,3.893
2021-06-09,DGS2,1.592
2021-06-09,CPIAUCSL,276.782
2021-06-09,VIXCLS,5.220
2021-06-10,DGS10,3.908
2021-06-10,DGS2,1.557
2021-06-10,CPIAUCSL,276.750
2021-06-10,VIXCLS,4.990
2021-06-11,DGS10,3.893
2021-06-11,DGS2,1.541
2021-06-11,CPIAUCSL,276.811
2021-06-11,VIXCLS,4.790
2021-06-14,DGS10,3.922
2021-06-14,DGS2,1.544
2021-06-14,CPIAUCSL,276.736
2021-06-14,VIXCLS,4.600
2021-06-15,DGS10,3.856
2021-06-15,DGS2,1.558
2021-06-15,CPIAUCSL,276.395
2021-06-15,VIXCLS,4.600
2021-06-16,DGS10,3.903
2021-06-16,DGS2,1.570
2021-06-16,CPIAUCSL,276.002
2021-06-16,VIXCLS,4.620
2021-06-17,DGS10,3.919
2021-06-17,DGS2,1.573
2021-06-17,CPIAUCSL,275.605
2021-06-17,VIXCLS,4.690
2021-06-18,DGS10,3.908
2021-06-18,DGS2,1.582
2021-06-18,CPIAUCSL,275.425
2021-06-18,VIXCLS,4.830
2021-06-21,DGS10,3.910
2021-06-21,DGS2,1.560
2021-06-21,CPIAUCSL,275.510
2021-06-21,VIXCLS,5.050
2021-06-22,DGS10,3.873
2021-06-22,DGS2,1.564
2021-06-22,CPIAUCSL,275.658
2021-06-22,VIXCLS,5.110
2021-06-23,DGS10,3.873
2021-06-23,DGS2,1.539
2021-06-23,CPIAUCSL,275.639
2021-06-23,VIXCLS,5.110
2021-06-24,DGS10,3.908
2021-06-24,DGS2,1.523
2021-06-24,CPIAUCSL,276.231
2021-06-24,VIXCLS,5.050
2021-06-25,DGS10,3.880
2021-06-25,DGS2,1.522
2021-06-25,CPIAUCSL,276.128
2021-06-25,VIXCLS,4.990
2021-06-28,DGS10,3.954
2021-06-28,DGS2,1.545
2021-06-28,CPIAUCSL,276.364
2021-06-28,VIXCLS,5.270
2021-06-29,DGS10,4.001
2021-06-29,DGS2,1.535
2021-06-29,CPIAUCSL,276.186
2021-06-29,VIXCLS,5.270
2021-06-30,DGS10,4.024
2021-06-30,DGS2,1.522
2021-06-30,CPIAUCSL,276.092
2021-06-30,VIXCLS,5.360
2021-07-01,DGS10,4.091
2021-07-01,DGS2,1.526
2021-07-01,CPIAUCSL,276.240
2021-07-01,VIXCLS,5.430
2021-07-02,DGS10,4.094
2021-07-02,DGS2,1.533
2021-07-02,CPIAUCSL,276.080
2021-07-02,VIXCLS,5.320
2021-07-05,DGS10,4.077
2021-07-05,DGS2,1.517
2021-07-05,CPIAUCSL,275.724
2021-07-05,VIXCLS,5.560
2021-07-06,DGS10,4.018
2021-07-06,DGS2,1.517
2021-07-06,CPIAUCSL,275.263
2021-07-06,VIXCLS,5.740
2021-07-07,DGS10,4.056
2021-07-07,DGS2,1.506
2021-07-07,CPIAUCSL,274.867
2021-07-07,VIXCLS,5.690
2021-07-08,DGS10,4.125
2021-07-08,DGS2,1.512
2021-07-08,CPIAUCSL,275.138
2021-07-08,VIXCLS,6.070
2021-07-09,DGS10,4.158
2021-07-09,DGS2,1.515
2021-07-09,CPIAUCSL,275.173
2021-07-09,VIXCLS,6.000
2021-07-12,DGS10,4.157
2021-07-12,DGS2,1.515
2021-07-12,CPIAUCSL,275.046
2021-07-12,VIXCLS,5.870
2021-07-13,DGS10,4.120
2021-07-13,DGS2,1.512
2021-07-13,CPIAUCSL,274.930
2021-07-13,VIXCLS,5.820
2021-07-14,DGS10,4.104
2021-07-14,DGS2,1.516
2021-07-14,CPIAUCSL,274.589
2021-07-14,VIXCLS,6.030
2021-07-15,DGS10,4.054
2021-07-15,DGS2,1.504
2021-07-15,CPIAUCSL,274.490
2021-07-15,VIXCLS,6.050
2021-07-16,DGS10,4.029
2021-07-16,DGS2,1.523
2021-07-16,CPIAUCSL,274.464
2021-07-16,VIXCLS,5.850
2021-07-19,DGS10,4.044
2021-07-19,DGS2,1.547
2021-07-19,CPIAUCSL,274.673
2021-07-19,VIXCLS,5.980
2021-07-20,DGS10,4.095
2021-07-20,DGS2,1.557
2021-07-20,CPIAUCSL,275.583
2021-07-20,VIXCLS,6.000
2021-07-21,DGS10,4.065
2021-07-21,DGS2,1.543
2021-07-21,CPIAUCSL,275.702
2021-07-21,VIXCLS,6.130
2021-07-22,DGS10,4.067
2021-07-22,DGS2,1.564
2021-07-22,CPIAUCSL,275.557
2021-07-22,VIXCLS,6.230
2021-07-23,DGS10,4.011
2021-07-23,DGS2,1.546
2021-07-23,CPIAUCSL,275.738
2021-07-23,VIXCLS,6.140
2021-07-26,DGS10,4.026
2021-07-26,DGS2,1.555
2021-07-26,CPIAUCSL,275.877
2021-07-26,VIXCLS,6.010
2021-07-27,DGS10,3.938
2021-07-27,DGS2,1.565
2021-07-27,CPIAUCSL,275.627
2021-07-27,VIXCLS,6.280
2021-07-28,DGS10,4.012
2021-07-28,DGS2,1.567
2021-07-28,CPIAUCSL,275.552
2021-07-28,VIXCLS,6.130
2021-07-29,DGS10,4.009
2021-07-29,DGS2,1.580
2021-07-29,CPIAUCSL,275.565
2021-07-29,VIXCLS,6.250
2021-07-30,DGS10,4.090
2021-07-30,DGS2,1.599
2021-07-30,CPIAUCSL,275.403
2021-07-30,VIXCLS,6.370
2021-08-02,DGS10,4.117
2021-08-02,DGS2,1.584
2021-08-02,CPIAUCSL,275.411
2021-08-02,VIXCLS,6.270
2021-08-03,DGS10,4.081
2021-08-03,DGS2,1.599
2021-08-03,CPIAUCSL,275.781
2021-08-03,VIXCLS,6.370
2021-08-04,DGS10,4.117
2021-08-04,DGS2,1.590
2021-08-04,CPIAUCSL,276.131
2021-08-04,VIXCLS,6.290
2021-08-05,DGS10,4.105
2021-08-05,DGS2,1.590
2021-08-05,CPIAUCSL,276.011
2021-08-05,VIXCLS,6.180
2021-08-06,DGS10,4.111
2021-08-06,DGS2,1.576
2021-08-06,CPIAUCSL,276.021
2021-08-06,VIXCLS,5.970
2021-08-09,DGS10,4.117
2021-08-09,DGS2,1.572
2021-08-09,CPIAUCSL,276.071
2021-08-09,VIXCLS,6.150
2021-08-10,DGS10,4.120
2021-08-10,DGS2,1.572
2021-08-10,CPIAUCSL,276.049
2021-08-10,VIXCLS,5.900
2021-08-11,DGS10,4.135
2021-08-11,DGS2,1.566
2021-08-11,CPIAUCSL,276.160
2021-08-11,VIXCLS,5.890
2021-08-12,DGS10,4.099
2021-08-12,DGS2,1.569
2021-08-12,CPIAUCSL,275.791
2021-08-12,VIXCLS,5.680
2021-08-13,DGS10,4.116
2021-08-13,DGS2,1.565
2021-08-13,CPIAUCSL,275.837
2021-08-13,VIXCLS,5.870
2021-08-16,DGS10,4.077
2021-08-16,DGS2,1.561
2021-08-16,CPIAUCSL,275.617
2021-08-16,VIXCLS,5.850
2021-08-17,DGS10,4.209
2021-08-17,DGS2,1.558
2021-08-17,CPIAUCSL,275.801
2021-08-17,VIXCLS,6.100
2021-08-18,DGS10,4.166
2021-08-18,DGS2,1.552
2021-08-18,CPIAUCSL,275.700
2021-08-18,VIXCLS,5.980
2021-08-19,DGS10,4.144
2021-08-19,DGS2,1.570
2021-08-19,CPIAUCSL,275.228
2021-08-19,VIXCLS,6.010
2021-08-20,DGS10,4.115
2021-08-20,DGS2,1.555
2021-08-20,CPIAUCSL,275.371
2021-08-20,VIXCLS,5.840
2021-08-23,DGS10,4.164
2021-08-23,DGS2,1.576
2021-08-23,CPIAUCSL,275.109
2021-08-23,VIXCLS,5.860
2021-08-24,DGS10,4.170
2021-08-24,DGS2,1.571
2021-08-24,CPIAUCSL,275.354
2021-08-24,VIXCLS,5.900
2021-08-25,DGS10,4.188
2021-08-25,DGS2,1.555
2021-08-25,CPIAUCSL,274.962
2021-08-25,VIXCLS,5.910
2021-08-26,DGS10,4.099
2021-08-26,DGS2,1.537
2021-08-26,CPIAUCSL,275.235
2021-08-26,VIXCLS,5.750
2021-08-27,DGS10,4.136
2021-08-27,DGS2,1.530
2021-08-27,CPIAUCSL,275.030
2021-08-27,VIXCLS,5.700
2021-08-30,DGS10,4.110
2021-08-30,DGS2,1.528
2021-08-30,CPIAUCSL,275.791
2021-08-30,VIXCLS,5.840
2021-08-31,DGS10,4.154
2021-08-31,DGS2,1.532
2021-08-31,CPIAUCSL,275.962
2021-08-31,VIXCLS,5.510
2021-09-01,DGS10,4.129
2021-09-01,DGS2,1.554
2021-09-01,CPIAUCSL,276.447
2021-09-01,VIXCLS,5.570
2021-09-02,DGS10,4.115
2021-09-02,DGS2,1.537
2021-09-02,CPIAUCSL,276.718
2021-09-02,VIXCLS,5.750
2021-09-03,DGS10,4.077
2021-09-03,DGS2,1.546
2021-09-03,CPIAUCSL,276.845
2021-09-03,VIXCLS,6.050
2021-09-06,DGS10,4.122
2021-09-06,DGS2,1.555
2021-09-06,CPIAUCSL,276.457
2021-09-06,VIXCLS,5.790
2021-09-07,DGS10,4.086
2021-09-07,DGS2,1.543
2021-09-07,CPIAUCSL,276.850
2021-09-07,VIXCLS,6.030
2021-09-08,DGS10,4.161
2021-09-08,DGS2,1.549
2021-09-08,CPIAUCSL,277.036
2021-09-08,VIXCLS,6.170
2021-09-09,DGS10,4.201
2021-09-09,DGS2,1.568
2021-09-09,CPIAUCSL,277.094
2021-09-09,VIXCLS,6.170
2021-09-10,DGS10,4.207
2021-09-10,DGS2,1.584
2021-09-10,CPIAUCSL,277.281
2021-09-10,VIXCLS,5.960
2021-09-13,DGS10,4.173
2021-09-13,DGS2,1.575
2021-09-13,CPIAUCSL,277.411
2021-09-13,VIXCLS,6.230
2021-09-14,DGS10,4.135
2021-09-14,DGS2,1.594
2021-09-14,CPIAUCSL,277.657
2021-09-14,VIXCLS,6.220
2021-09-15,DGS10,4.178
2021-09-15,DGS2,1.596
2021-09-15,CPIAUCSL,277.436
2021-09-15,VIXCLS,6.360
2021-09-16,DGS10,4.178
2021-09-16,DGS2,1.594
2021-09-16,CPIAUCSL,277.641
2021-09-16,VIXCLS,6.500
2021-09-17,DGS10,4.159
2021-09-17,DGS2,1.589
2021-09-17,CPIAUCSL,277.498
2021-09-17,VIXCLS,6.300
2021-09-20,DGS10,4.213
2021-09-20,DGS2,1.599
2021-09-20,CPIAUCSL,277.246
2021-09-20,VIXCLS,6.520
2021-09-21,DGS10,4.194
2021-09-21,DGS2,1.600
2021-09-21,CPIAUCSL,277.311
2021-09-21,VIXCLS,5.980
2021-09-22,DGS10,4.157
2021-09-22,DGS2,1.607
2021-09-22,CPIAUCSL,276.963
2021-09-22,VIXCLS,5.920
2021-09-23,DGS10,4.173
2021-09-23,DGS2,1.604
2021-09-23,CPIAUCSL,276.917
2021-09-23,VIXCLS,5.770
2021-09-24,DGS10,4.152
2021-09-24,DGS2,1.602
2021-09-24,CPIAUCSL,276.721
2021-09-24,VIXCLS,5.770
2021-09-27,DGS10,4.141
2021-09-27,DGS2,1.608
2021-09-27,CPIAUCSL,276.661
2021-09-27,VIXCLS,6.160
2021-09-28,DGS10,4.134
2021-09-28,DGS2,1.613
2021-09-28,CPIAUCSL,276.961
2021-09-28,VIXCLS,5.980
2021-09-29,DGS10,4.155
2021-09-29,DGS2,1.608
2021-09-29,CPIAUCSL,277.071
2021-09-29,VIXCLS,5.860
2021-09-30,DGS10,4.131
2021-09-30,DGS2,1.608
2021-09-30,CPIAUCSL,277.109
2021-09-30,VIXCLS,5.940
2021-10-01,DGS10,4.154
2021-10-01,DGS2,1.604
2021-10-01,CPIAUCSL,277.284
2021-10-01,VIXCLS,5.740
2021-10-04,DGS10,4.159
2021-10-04,DGS2,1.605
2021-10-04,CPIAUCSL,277.121
2021-10-04,VIXCLS,5.610
2021-10-05,DGS10,4.140
2021-10-05,DGS2,1.587
2021-10-05,CPIAUCSL,277.406
2021-10-05,VIXCLS,5.580
2021-10-06,DGS10,4.194
2021-10-06,DGS2,1.580
2021-10-06,CPIAUCSL,277.630
2021-10-06,VIXCLS,5.470
2021-10-07,DGS10,4.180
2021-10-07,DGS2,1.594
2021-10-07,CPIAUCSL,277.886
2021-10-07,VIXCLS,5.590
2021-10-08,DGS10,4.173
2021-10-08,DGS2,1.597
2021-10-08,CPIAUCSL,277.777
2021-10-08,VIXCLS,5.540
2021-10-11,DGS10,4.190
2021-10-11,DGS2,1.597
2021-10-11,CPIAUCSL,277.823
2021-10-11,VIXCLS,5.680
2021-10-12,DGS10,4.226
2021-10-12,DGS2,1.582
2021-10-12,CPIAUCSL,278.185
2021-10-12,VIXCLS,5.840
2021-10-13,DGS10,4.141
2021-10-13,DGS2,1.584
2021-10-13,CPIAUCSL,278.290
2021-10-13,VIXCLS,5.510
2021-10-14,DGS10,4.213
2021-10-14,DGS2,1.581
2021-10-14,CPIAUCSL,278.467
2021-10-14,VIXCLS,5.530
2021-10-15,DGS10,4.181
2021-10-15,DGS2,1.574
2021-10-15,CPIAUCSL,278.317
2021-10-15,VIXCLS,5.430
2021-10-18,DGS10,4.211
2021-10-18,DGS2,1.593
2021-10-18,CPIAUCSL,278.161
2021-10-18,VIXCLS,5.590
2021-10-19,DGS10,4.234
2021-10-19,DGS2,1.569
2021-10-19,CPIAUCSL,278.047
2021-10-19,VIXCLS,5.640
2021-10-20,DGS10,4.232
2021-10-20,DGS2,1.571
2021-10-20,CPIAUCSL,277.731
2021-10-20,VIXCLS,5.610
2021-10-21,DGS10,4.212
2021-10-21,DGS2,1.585
2021-10-21,CPIAUCSL,277.882
2021-10-21,VIXCLS,5.620
2021-10-22,DGS10,4.121
2021-10-22,DGS2,1.599
2021-10-22,CPIAUCSL,277.976
2021-10-22,VIXCLS,5.750
2021-10-25,DGS10,4.149
2021-10-25,DGS2,1.606
2021-10-25,CPIAUCSL,277.894
2021-10-25,VIXCLS,6.030
2021-10-26,DGS10,4.183
2021-10-26,DGS2,1.609
2021-10-26,CPIAUCSL,278.311
2021-10-26,VIXCLS,6.170
2021-10-27,DGS10,4.198
2021-10-27,DGS2,1.607
2021-10-27,CPIAUCSL,277.911
2021-10-27,VIXCLS,6.280
2021-10-28,DGS10,4.173
2021-10-28,DGS2,1.611
2021-10-28,CPIAUCSL,278.383
2021-10-28,VIXCLS,6.260
2021-10-29,DGS10,4.222
2021-10-29,DGS2,1.612
2021-10-29,CPIAUCSL,278.608
2021-10-29,VIXCLS,6.400
2021-11-01,DGS10,4.223
2021-11-01,DGS2,1.611
2021-11-01,CPIAUCSL,278.629
2021-11-01,VIXCLS,6.260
2021-11-02,DGS10,4.255
2021-11-02,DGS2,1.612
2021-11-02,CPIAUCSL,278.845
2021-11-02,VIXCLS,6.620
2021-11-03,DGS10,4.293
2021-11-03,DGS2,1.627
2021-11-03,CPIAUCSL,279.401
2021-11-03,VIXCLS,6.340
2021-11-04,DGS10,4.270
2021-11-04,DGS2,1.627
2021-11-04,CPIAUCSL,279.417
2021-11-04,VIXCLS,6.380
2021-11-05,DGS10,4.284
2021-11-05,DGS2,1.618
2021-11-05,CPIAUCSL,280.067
2021-11-05,VIXCLS,6.310
2021-11-08,DGS10,4.294
2021-11-08,DGS2,1.604
2021-11-08,CPIAUCSL,279.900
2021-11-08,VIXCLS,6.030
2021-11-09,DGS10,4.292
2021-11-09,DGS2,1.607
2021-11-09,CPIAUCSL,279.254
2021-11-09,VIXCLS,5.770
2021-11-10,DGS10,4.310
2021-11-10,DGS2,1.583
2021-11-10,CPIAUCSL,279.090
2021-11-10,VIXCLS,5.580
2021-11-11,DGS10,4.329
2021-11-11,DGS2,1.597
2021-11-11,CPIAUCSL,279.682
2021-11-11,VIXCLS,5.610
2021-11-12,DGS10,4.382
2021-11-12,DGS2,1.587
2021-11-12,CPIAUCSL,280.092
2021-11-12,VIXCLS,5.700
2021-11-15,DGS10,4.348
2021-11-15,DGS2,1.592
2021-11-15,CPIAUCSL,280.054
2021-11-15,VIXCLS,5.900
2021-11-16,DGS10,4.310
2021-11-16,DGS2,1.610
2021-11-16,CPIAUCSL,279.671
2021-11-16,VIXCLS,5.790
2021-11-17,DGS10,4.353
2021-11-17,DGS2,1.619
2021-11-17,CPIAUCSL,279.725
2021-11-17,VIXCLS,5.940
2021-11-18,DGS10,4.309
2021-11-18,DGS2,1.638
2021-11-18,CPIAUCSL,279.796
2021-11-18,VIXCLS,5.930
2021-11-19,DGS10,4.306
2021-11-19,DGS2,1.671
2021-11-19,CPIAUCSL,279.813
2021-11-19,VIXCLS,5.980
2021-11-22,DGS10,4.299
2021-11-22,DGS2,1.683
2021-11-22,CPIAUCSL,279.218
2021-11-22,VIXCLS,6.110
2021-11-23,DGS10,4.345
2021-11-23,DGS2,1.667
2021-11-23,CPIAUCSL,279.096
2021-11-23,VIXCLS,6.010
2021-11-24,DGS10,4.353
2021-11-24,DGS2,1.688
2021-11-24,CPIAUCSL,279.227
2021-11-24,VIXCLS,5.980
2021-11-25,DGS10,4.357
2021-11-25,DGS2,1.694
2021-11-25,CPIAUCSL,279.455
2021-11-25,VIXCLS,6.060
2021-11-26,DGS10,4.349
2021-11-26,DGS2,1.711
2021-11-26,CPIAUCSL,279.165
2021-11-26,VIXCLS,6.090
2021-11-29,DGS10,4.358
2021-11-29,DGS2,1.727
2021-11-29,CPIAUCSL,278.945
2021-11-29,VIXCLS,6.010
2021-11-30,DGS10,4.329
2021-11-30,DGS2,1.713
2021-11-30,CPIAUCSL,278.954
2021-11-30,VIXCLS,6.250
2021-12-01,DGS10,4.318
2021-12-01,DGS2,1.731
2021-12-01,CPIAUCSL,279.258
2021-12-01,VIXCLS,6.250
2021-12-02,DGS10,4.334
2021-12-02,DGS2,1.718
2021-12-02,CPIAUCSL,279.663
2021-12-02,VIXCLS,6.120
2021-12-03,DGS10,4.292
2021-12-03,DGS2,1.714
2021-12-03,CPIAUCSL,279.503
2021-12-03,VIXCLS,6.400
2021-12-06,DGS10,4.334
2021-12-06,DGS2,1.694
2021-12-06,CPIAUCSL,279.449
2021-12-06,VIXCLS,6.570
2021-12-07,DGS10,4.338
2021-12-07,DGS2,1.714
2021-12-07,CPIAUCSL,279.647
2021-12-07,VIXCLS,6.730
2021-12-08,DGS10,4.337
2021-12-08,DGS2,1.711
2021-12-08,CPIAUCSL,279.805
2021-12-08,VIXCLS,6.920
2021-12-09,DGS10,4.357
2021-12-09,DGS2,1.715
2021-12-09,CPIAUCSL,279.673
2021-12-09,VIXCLS,6.780
2021-12-10,DGS10,4.405
2021-12-10,DGS2,1.689
2021-12-10,CPIAUCSL,279.285
2021-12-10,VIXCLS,6.830
2021-12-13,DGS10,4.387
2021-12-13,DGS2,1.677
2021-12-13,CPIAUCSL,279.164
2021-12-13,VIXCLS,6.830
2021-12-14,DGS10,4.369
2021-12-14,DGS2,1.686
2021-12-14,CPIAUCSL,279.021
2021-12-14,VIXCLS,6.790
2021-12-15,DGS10,4.383
2021-12-15,DGS2,1.702
2021-12-15,CPIAUCSL,279.384
2021-12-15,VIXCLS,6.770
2021-12-16,DGS10,4.350
2021-12-16,DGS2,1.700
2021-12-16,CPIAUCSL,279.289
2021-12-16,VIXCLS,6.860
2021-12-17,DGS10,4.357
2021-12-17,DGS2,1.687
2021-12-17,CPIAUCSL,278.982
2021-12-17,VIXCLS,6.690
2021-12-20,DGS10,4.328
2021-12-20,DGS2,1.684
2021-12-20,CPIAUCSL,279.221
2021-12-20,VIXCLS,6.480
2021-12-21,DGS10,4.355
2021-12-21,DGS2,1.684
2021-12-21,CPIAUCSL,279.511
2021-12-21,VIXCLS,6.470
2021-12-22,DGS10,4.346
2021-12-22,DGS2,1.687
2021-12-22,CPIAUCSL,279.966
2021-12-22,VIXCLS,6.050
2021-12-23,DGS10,4.351
2021-12-23,DGS2,1.685
2021-12-23,CPIAUCSL,280.029
2021-12-23,VIXCLS,6.380
2021-12-24,DGS10,4.415
2021-12-24,DGS2,1.702
2021-12-24,CPIAUCSL,279.927
2021-12-24,VIXCLS,6.380
2021-12-27,DGS10,4.378
2021-12-27,DGS2,1.690
2021-12-27,CPIAUCSL,279.892
2021-12-27,VIXCLS,6.600
2021-12-28,DGS10,4.411
2021-12-28,DGS2,1.697
2021-12-28,CPIAUCSL,279.396
2021-12-28,VIXCLS,6.200
2021-12-29,DGS10,4.411
2021-12-29,DGS2,1.701
2021-12-29,CPIAUCSL,279.438
2021-12-29,VIXCLS,6.180
2021-12-30,DGS10,4.375
2021-12-30,DGS2,1.713
2021-12-30,CPIAUCSL,279.123
2021-12-30,VIXCLS,6.030
2021-12-31,DGS10,4.433
2021-12-31,DGS2,1.694
2021-12-31,CPIAUCSL,279.072
2021-12-31,VIXCLS,6.140
2022-01-03,DGS10,4.430
2022-01-03,DGS2,1.690
2022-01-03,CPIAUCSL,279.012
2022-01-03,VIXCLS,6.080
2022-01-04,DGS10,4.387
2022-01-04,DGS2,1.694
2022-01-04,CPIAUCSL,278.540
2022-01-04,VIXCLS,6.380
2022-01-05,DGS10,4.437
2022-01-05,DGS2,1.706
2022-01-05,CPIAUCSL,278.745
2022-01-05,VIXCLS,6.460
2022-01-06,DGS10,4.531
2022-01-06,DGS2,1.707
2022-01-06,CPIAUCSL,278.516
2022-01-06,VIXCLS,6.180
2022-01-07,DGS10,4.452
2022-01-07,DGS2,1.719
2022-01-07,CPIAUCSL,278.643
2022-01-07,VIXCLS,6.250
2022-01-10,DGS10,4.399
2022-01-10,DGS2,1.718
2022-01-10,CPIAUCSL,278.575
2022-01-10,VIXCLS,5.910
2022-01-11,DGS10,4.456
2022-01-11,DGS2,1.713
2022-01-11,CPIAUCSL,278.804
2022-01-11,VIXCLS,5.830
2022-01-12,DGS10,4.458
2022-01-12,DGS2,1.694
2022-01-12,CPIAUCSL,278.606
2022-01-12,VIXCLS,6.050
2022-01-13,DGS10,4.482
2022-01-13,DGS2,1.708
2022-01-13,CPIAUCSL,279.038
2022-01-13,VIXCLS,6.120
2022-01-14,DGS10,4.469
2022-01-14,DGS2,1.753
2022-01-14,CPIAUCSL,278.997
2022-01-14,VIXCLS,6.110
2022-01-17,DGS10,4.462
2022-01-17,DGS2,1.730
2022-01-17,CPIAUCSL,279.306
2022-01-17,VIXCLS,6.190
2022-01-18,DGS10,4.531
2022-01-18,DGS2,1.724
2022-01-18,CPIAUCSL,279.730
2022-01-18,VIXCLS,6.540
2022-01-19,DGS10,4.561
2022-01-19,DGS2,1.710
2022-01-19,CPIAUCSL,279.525
2022-01-19,VIXCLS,6.440
2022-01-20,DGS10,4.513
2022-01-20,DGS2,1.713
2022-01-20,CPIAUCSL,279.789
2022-01-20,VIXCLS,6.610
2022-01-21,DGS10,4.457
2022-01-21,DGS2,1.740
2022-01-21,CPIAUCSL,279.550
2022-01-21,VIXCLS,6.930
2022-01-24,DGS10,4.437
